system:index,area_km2,count,label,label2024,latitude,longitude,year,.geo
7_0000000000000000034b_6_000000000000000002a2,0.010446165996727345,12,811430991505053,7_0000000000000000034b,75.97492533337693,101.82942744544785,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000034b_7_0000000000000000034b,0.02350469254956686,27,811370861962909,7_0000000000000000034b,75.97490538135105,101.82654288283781,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000362_5_000000000000000001ea,0.016519047801102308,19,811774588888764,7_00000000000000000362,75.99252283969662,101.87279703875276,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000362_6_000000000000000002ba,0.02347476249426236,27,811774588888763,7_00000000000000000362,75.99229268637255,101.87279604293138,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000362_7_00000000000000000362,0.02347476249426236,27,811774588888763,7_00000000000000000362,75.99229268637255,101.87279604293138,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000483_3_0000000000000000006f,0.015509020251766115,18,818066715977643,7_00000000000000000483,76.1203326358994,102.6661779939335,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000483_4_0000000000000000014d,0.012063251438509087,14,818053831075754,7_00000000000000000483,76.11993907092294,102.66357710433061,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000483_5_000000000000000002c9,0.019817889329085323,23,818053831075754,7_00000000000000000483,76.12018680955522,102.66512197155173,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000483_6_000000000000000003bc,0.02154129592712786,25,818053831075754,7_00000000000000000483,76.1201361954717,102.66494296298202,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000483_7_00000000000000000483,0.02326477890655279,27,818066715977641,7_00000000000000000483,76.1200731104645,102.66465070593061,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000500_5_00000000000000000341,0.01962506039773021,23,821421085436074,7_00000000000000000500,76.25765250231672,103.08719767516295,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000500_6_00000000000000000432,0.023037861370265734,27,821421085436074,7_00000000000000000500,76.2576351597364,103.08813679583655,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000500_7_00000000000000000500,0.023037861370265734,27,821421085436074,7_00000000000000000500,76.2576351597364,103.08813679583655,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000570_5_00000000000000000399,0.009483584698983671,11,815244922464155,7_00000000000000000570,76.11146926403795,102.3106548639356,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000570_6_0000000000000000049b,0.014656206782076199,17,815244922464155,7_00000000000000000570,76.11156439695111,102.3111304498593,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000570_7_00000000000000000570,0.023278405215655443,27,815244922464155,7_00000000000000000570,76.11172881180462,102.3092573927002,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005cb_6_000000000000000004ef,0.01987969887875786,23,817078873499480,7_000000000000000005cb,76.07634119997842,102.541459206061,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005cb_7_000000000000000005cb,0.02333693190477858,27,817078873499480,7_000000000000000005cb,76.07639501436498,102.54160156712207,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006bd_0_00000000000000000061,0.01796997737669358,21,827206406383710,7_000000000000000006bd,76.21749613407009,103.80750480406215,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006bd_1_0000000000000000007b,0.012835423232861718,15,827206406383710,7_000000000000000006bd,76.2172189203031,103.80829020260884,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006bd_2_00000000000000000098,0.01796997737669358,21,827206406383710,7_000000000000000006bd,76.21749613407009,103.80750480406215,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006bd_7_000000000000000006bd,0.023105203955411727,27,827206406383710,7_000000000000000006bd,76.21747045277522,103.80796689663191,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002d_4_00000000000000000017,0.009515177797308986,11,786717749684035,7_0000000000000000002d,76.0640382210295,98.73068872505375,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002d_5_0000000000000000001b,0.01903082195288004,22,786717749684035,7_0000000000000000002d,76.06423422583103,98.7314972552512,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002d_6_00000000000000000024,0.011246515924657953,13,786683389945665,7_0000000000000000002d,76.06358212174503,98.72401361389586,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002d_6_00000000000000000025,0.024222063212872295,28,786704864782147,7_0000000000000000002d,76.06424997679147,98.73132402202786,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002d_7_0000000000000000002c,0.011246515924657953,13,786683389945665,7_0000000000000000002d,76.06358212174503,98.72401361389586,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000002d_7_0000000000000000002d,0.024222063212872295,28,786704864782147,7_0000000000000000002d,76.06424997679147,98.73132402202786,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003a_5_0000000000000000002a,0.0025991240123923475,3,788414261765917,7_0000000000000000003a,76.04355659926058,98.94143352068605,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003a_5_0000000000000000002b,0.006929933713760622,8,788435736602397,7_0000000000000000003a,76.04389347812374,98.9437915512595,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003a_6_00000000000000000031,0.00519819434335042,6,788414261765916,7_0000000000000000003a,76.04328710806713,98.94143359231863,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003a_6_00000000000000000032,0.017326272461348668,20,788435736602396,7_0000000000000000003a,76.044014767235,98.94447882739337,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003a_7_0000000000000000003a,0.02598978523434612,28,788414261765916,7_0000000000000000003a,76.04377220414858,98.94364335189456,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044_1_00000000000000000002,0.009816716126711261,11,785094252045312,7_00000000000000000044,75.6139822841066,98.5269508906918,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044_2_00000000000000000001,0.009816695899813996,11,785094252045312,7_00000000000000000044,75.61412925691587,98.52577491586769,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044_3_00000000000000000001,0.0071393509384304376,8,785094252045312,7_00000000000000000044,75.61431912736428,98.52513177626399,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044_3_00000000000000000002,0.007139418270424132,8,785115726881792,7_00000000000000000044,75.61398224060675,98.52883731258781,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044_4_00000000000000000021,0.002677352372594403,3,785115726881792,7_00000000000000000044,75.61398223191297,98.52748986415274,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044_4_00000000000000000020,0.0071393509384304376,8,785094252045312,7_00000000000000000044,75.61431912736428,98.52513177626399,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044_5_00000000000000000031,0.005354630657183124,6,785115726881792,7_00000000000000000044,75.61398225451742,98.52829833955077,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044_5_00000000000000000030,0.008924058723703188,10,785094252045312,7_00000000000000000044,75.61446733652892,98.52533389259696,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044_6_0000000000000000003a,0.02498714061195362,28,785107136947199,7_00000000000000000044,75.61417475125675,98.52737441950151,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044_7_00000000000000000044,0.02498714061195362,28,785107136947199,7_00000000000000000044,75.61417475125675,98.52737441950151,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000007b_6_0000000000000000006a,0.01513488590040389,17,786893843342402,7_0000000000000000007b,75.64999942667029,98.75307275726784,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000007b_7_0000000000000000007b,0.024927445701512535,28,786880958440514,7_0000000000000000007b,75.650075290241,98.75186342252319,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d8_6_000000000000000000b4,0.015179963696886338,17,788358427190257,7_000000000000000000d8,75.6059925261986,98.93762883329701,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d8_7_000000000000000000d8,0.025001362125973065,28,788358427190256,7_000000000000000000d8,75.60605140247903,98.9367558780434,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000ee_6_0000000000000000013e,0.007125668350040757,8,793185970431026,7_000000000000000000ee,75.64093170438223,99.54644894067555,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000ee_6_000000000000000000c4,0.008016753215571607,9,793185970431026,7_000000000000000000ee,75.64093170845662,99.54186739900493,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000ee_7_00000000000000000188,0.016034532842408907,18,793185970431025,7_000000000000000000ee,75.64063225621142,99.54674832297104,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000ee_7_000000000000000000ee,0.024941524783367076,28,793185970431025,7_000000000000000000ee,75.64079695666823,99.5403467556131,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000017e_5_000000000000000000cf,0.009689873698541613,11,799838874772833,7_0000000000000000017e,75.80453937160222,100.37583068391872,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000017e_6_00000000000000000137,0.02202170435761914,25,799838874772833,7_0000000000000000017e,75.80491371863214,100.37585629173066,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000017e_7_0000000000000000017e,0.024664766666884747,28,799838874772833,7_0000000000000000017e,75.8050346245147,100.37562602797271,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001f8_7_000000000000000001f8,0.02395622621787505,28,803021445539938,7_000000000000000001f8,76.21940184389427,100.7786742233376,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000278_5_00000000000000000157,0.01868643538877876,22,806745182185760,7_00000000000000000278,76.32206699330942,101.24303981736816,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000278_6_000000000000000001f6,0.022083502359919387,26,806745182185760,7_00000000000000000278,76.32225544792625,101.24302095720651,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000278_7_00000000000000000278,0.023782316069992357,28,806745182185760,7_00000000000000000278,76.32217548322886,101.24295578996524,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002e2_5_00000000000000000193,0.01741171950696118,20,806294210619036,7_000000000000000002e2,75.97424260939442,101.1881021052766,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002e2_6_0000000000000000024b,0.01741171950696118,20,806294210619036,7_000000000000000002e2,75.97424260939442,101.1881021052766,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002e2_7_000000000000000002e2,0.024375519417592185,28,806294210619036,7_000000000000000002e2,75.97418102923673,101.18951890077835,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000312_5_000000000000000001b5,0.01757126691901815,21,813020129405601,7_00000000000000000312,76.52903188044563,102.02837855231166,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000312_6_00000000000000000272,0.021754643554330266,26,813020129405601,7_00000000000000000312,76.529102953712,102.02791362898174,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000312_7_00000000000000000312,0.023428063518449765,28,813020129405601,7_00000000000000000312,76.52914737506117,102.02770486906445,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000037d_5_000000000000000001ff,0.009545433663536064,11,812268510127858,7_0000000000000000037d,76.02062506816065,101.9364003230445,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000037d_6_000000000000000002d2,0.019957336886072208,23,812242740324082,7_0000000000000000037d,76.02063786567633,101.93493250227273,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000037d_7_0000000000000000037d,0.024295314289495162,28,812238445356786,7_0000000000000000037d,76.02066884031936,101.93447893838366,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000386_5_00000000000000000208,0.013016319867657606,15,812470373590770,7_00000000000000000386,76.0207394273893,101.96103058530268,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000386_6_000000000000000002db,0.022561645766528513,26,812436013852401,7_00000000000000000386,76.02048375199905,101.9594411436653,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000386_7_00000000000000000386,0.024297181034914173,28,812436013852401,7_00000000000000000386,76.0204763493978,101.95917608562488,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000038c_6_000000000000000002e0,0.018218582204543324,21,812594927642359,7_0000000000000000038c,76.02376801253094,101.97499289679571,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000038c_7_0000000000000000038c,0.024291047762964965,28,812594927642359,7_0000000000000000038c,76.02382575912311,101.97394066104557,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000392_5_00000000000000000211,0.015615050106424264,18,812702301824759,7_00000000000000000392,76.02397331797691,101.9886686790086,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000392_6_000000000000000002e6,0.022555622841608315,26,812689416922870,7_00000000000000000392,76.02386272914298,101.98871235437562,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000392_7_00000000000000000392,0.024290997462566705,28,812689416922870,7_00000000000000000392,76.02380645473946,101.98885899298088,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000039f_4_000000000000000000df,0.012117301417348134,14,813170453260084,7_0000000000000000039f,76.05618435840103,102.04997653835981,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000039f_5_00000000000000000219,0.019041707881132443,22,813187633129267,7_0000000000000000039f,76.05636985066869,102.05034758388248,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000039f_6_000000000000000002ee,0.021638801499387152,25,813187633129267,7_0000000000000000039f,76.056363000671,102.04987030975155,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000039f_7_0000000000000000039f,0.024234789454556815,28,813187633129267,7_0000000000000000039f,76.05643459486436,102.05013053907133,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000403_0_00000000000000000029,0.009592156000066765,11,810597767849580,7_00000000000000000403,75.94884151226987,101.72619452542607,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000403_2_00000000000000000043,0.02354602473916187,27,810602062816876,7_00000000000000000403,75.9489141337971,101.72768803837133,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000403_3_00000000000000000052,0.02441798273827538,28,810597767849580,7_00000000000000000403,75.94888704670791,101.72758395965829,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
