system:index,B11,B12,B2,B3,B4,B8,B8A,latitude,longitude,ndvi,ndwi,slump,.geo
00000000000000003e05,1895,1602,1358,1081,1011,1042,1191,76.65921990255282,103.6824201751824,0.015099854,-0.018370232,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003e1c,1873,1608,1306,1034,957,981,1110,76.65921990255282,103.6824201751824,0.012383901,-0.026302729,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002912,2501,2095,1667,1548,1662,1974,2204,75.95678663180561,101.7975135688803,0.08580858,0.12095401,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000292e,966,762,1479,1229,1092,1126,1203,75.95678663180561,101.7975135688803,0.015329125,-0.04373673,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002998,1892,1511,1553,1334,1274,1765,1925,75.95678663180561,101.7975135688803,0.1615663,0.13907713,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029ba,2273,1890,1627,1465,1544,1790,2087,75.95678663180561,101.7975135688803,0.073785245,0.09984639,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a0e,1526,1187,1317,1109,1087,1208,1386,75.95678663180561,101.7975135688803,0.05272331,0.042727664,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a46,1960,1645,1519,1313,1342,1554,1742,75.95678663180561,101.7975135688803,0.07320442,0.08405999,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a96,2158,1663,1643,1434,1479,1653,1893,75.95678663180561,101.7975135688803,0.055555556,0.07094266,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ab1,2050,1698,1535,1342,1393,1578,1770,75.95678663180561,101.7975135688803,0.062268596,0.08082192,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002acd,1987,1616,1614,1373,1387,1538,1810,75.95678663180561,101.7975135688803,0.051623933,0.05668155,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004105,2296,1837,1691,1575,1657,1966,2178,76.22830129494992,103.07270499263949,0.085288435,0.110420786,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000411d,2306,1807,1716,1572,1655,2029,2236,76.22830129494992,103.07270499263949,0.101520084,0.1269092,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019a2,2194,1647,1380,1223,1251,1617,1947,76.19320371055824,101.15793578658246,0.12761506,0.13873239,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000040b1,2300,1859,1658,1539,1614,1925,2143,76.22820319472675,103.07352100813226,0.08787793,0.111431874,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000151e,1621,1464,1793,1518,1402,1267,1338,78.51924026587564,103.59142775908579,-0.050580744,-0.09012567,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000152f,1639,1494,1765,1477,1350,1215,1290,78.51924026587564,103.59142775908579,-0.05263158,-0.09732541,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000153b,1602,1415,1714,1423,1322,1192,1263,78.51924026587564,103.59142775908579,-0.051710423,-0.08833652,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000154c,1588,1451,1728,1446,1344,1224,1284,78.51924026587564,103.59142775908579,-0.046728972,-0.083146065,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000155e,1793,1637,1875,1549,1460,1397,1435,78.51924026587564,103.59142775908579,-0.022051103,-0.051595382,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001571,287,218,1475,1039,765,511,506,78.51924026587564,103.59142775908579,-0.19905956,-0.34064516,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001578,1770,1591,1884,1586,1494,1347,1460,78.51924026587564,103.59142775908579,-0.051742345,-0.08148653,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001587,1665,1513,1754,1458,1357,1237,1233,78.51924026587564,103.59142775908579,-0.046260603,-0.08200371,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001596,1677,1501,1768,1491,1387,1290,1382,78.51924026587564,103.59142775908579,-0.03623459,-0.07227616,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015a5,1678,1451,1774,1469,1367,1219,1270,78.51924026587564,103.59142775908579,-0.057231244,-0.093005955,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015b3,1552,1431,1733,1456,1343,1190,1273,78.51924026587564,103.59142775908579,-0.060402684,-0.1005291,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c2,1699,1554,1811,1534,1412,1291,1336,78.51924026587564,103.59142775908579,-0.044765078,-0.0860177,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ce,1599,1496,1785,1466,1377,1264,1315,78.51924026587564,103.59142775908579,-0.04278682,-0.07399268,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015df,1608,1458,1781,1464,1367,1248,1285,78.51924026587564,103.59142775908579,-0.045506693,-0.07964602,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f5,1610,1495,1793,1483,1389,1259,1265,78.51924026587564,103.59142775908579,-0.049093656,-0.0816922,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001601,1603,1412,1776,1470,1349,1235,1271,78.51924026587564,103.59142775908579,-0.04411765,-0.086876154,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000363d,1790,1448,1445,1290,1295,1585,1745,76.00514558273022,102.32516345563562,0.10069445,0.102608696,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000296f,2844,2026,1426,1280,1262,2513,3191,75.90074019066483,101.30724432625603,0.33139074,0.3250725,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e4,1991,1329,1314,1139,1074,1788,1972,75.65134712784666,98.7655745621961,0.2494759,0.22172873,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000969,2016,1348,1278,1082,1075,1750,1961,75.65134712784666,98.7655745621961,0.23893805,0.23587571,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000985,1911,1389,1256,1076,1066,1665,1907,75.65134712784666,98.7655745621961,0.21933357,0.21488509,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ac,2157,1559,1500,1292,1320,1999,2226,75.65134712784666,98.7655745621961,0.2045797,0.21482831,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009bb,2091,1461,1387,1173,1178,1803,1992,75.65134712784666,98.7655745621961,0.20966119,0.21169356,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fb,1902,1277,1367,1133,1110,1654,1899,75.65134712784666,98.7655745621961,0.1968162,0.18693936,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000405f,2359,2060,1752,1606,1704,1942,2158,76.20599687148058,103.05267916980846,0.06527702,0.09470124,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000040c7,2401,2110,1801,1655,1762,1971,2177,76.20599687148058,103.05267916980846,0.055987142,0.087148376,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004138,1925,1636,1632,1459,1515,1641,1805,76.20599687148058,103.05267916980846,0.039923955,0.058709677,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004180,2393,2158,1782,1635,1738,1974,2091,76.20599687148058,103.05267916980846,0.063577585,0.09393184,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000419e,2370,2114,1797,1667,1761,1906,2165,76.20599687148058,103.05267916980846,0.03954186,0.06689057,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000497e,2505,1495,1326,1142,1099,2180,2650,76.24890234181683,104.50120922881824,0.32967368,0.31246236,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004987,2167,1230,1224,1007,925,1812,2089,76.24890234181683,104.50120922881824,0.32407746,0.28556225,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000499e,2184,1228,1256,1028,956,1818,2148,76.24890234181683,104.50120922881824,0.31074262,0.2775826,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000049ac,2274,1317,1357,1080,1009,1925,2213,76.24890234181683,104.50120922881824,0.31220177,0.281198,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000049af,1996,1160,1217,984,922,1747,2042,76.24890234181683,104.50120922881824,0.30910453,0.27938485,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000049bb,2048,1186,1162,958,900,1754,2033,76.24890234181683,104.50120922881824,0.32177845,0.29351032,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000049d1,2075,1206,1218,978,931,1697,2013,76.24890234181683,104.50120922881824,0.2914764,0.26878506,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000049eb,2021,1184,1240,997,949,1684,1928,76.24890234181683,104.50120922881824,0.27914926,0.25624767,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000049f9,2028,1171,1195,959,927,1636,1911,76.24890234181683,104.50120922881824,0.27662894,0.2608863,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004a07,2065,1216,1181,950,927,1659,1925,76.24890234181683,104.50120922881824,0.28306264,0.27175164,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004a15,1671,958,1094,855,808,1340,1565,76.24890234181683,104.50120922881824,0.24767226,0.22095671,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004a21,1880,1487,1515,1245,1248,1585,1983,76.24890234181683,104.50120922881824,0.11895517,0.12014134,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
